"FileName","FilePath","SegmentId","Updated_Start_Time"
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100083,85.485
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100025,89.404
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100026,97.757
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100027,109.84
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100028,110.835
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100055,114.95
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100056,115.978
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100029,128.723
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100084,131.227
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100085,144.501
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100030,151.832
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100031,154.322
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100032,167.535
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100033,169.78
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100034,173.695
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100035,175.467
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100036,177.3
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100059,179.264
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100060,181.044
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100037,192.021
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100061,193.124
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100062,200.864
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100063,203.628
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100038,205.384
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100064,207.104
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100086,208.876
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100065,213.919
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100039,218.937
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100066,228.715
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100068,230.415
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100040,237.275
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100069,239.815
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100041,246.544
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100070,247.755
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100071,255.662
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100072,257.202
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100043,262.894
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100044,264.617
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100045,267.334
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100046,281.335
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100073,292.29
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100047,293.963
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100074,304.705
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100048,307.199
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100075,318.989
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100049,321.064
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100076,327.773
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100077,331.486
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100050,338.46
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100078,342.637
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100079,344.613
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100051,347.96
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100087,350.208
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100088,351.335
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100080,357.244
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100052,360.94
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100081,364.732
"en_IN_16710870_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710870_20230810.json",100082,366.872
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100002,29.33
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100048,30.108
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100003,50.271
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100005,60.564
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100049,62.644
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100006,75.1
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100007,76.5
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100008,79.515
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100009,85.3
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100010,88.003
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100011,93.336
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100012,94.838
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100013,101.014
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100014,106.515
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100050,107.054
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100015,120.32
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100016,120.826
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100017,132.403
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100018,146.403
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100019,156.588
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100051,162.623
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100020,171.588
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100021,180.293
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100022,181.963
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100023,192.5
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100024,195.143
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100025,198.906
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100026,201.6
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100027,204.6
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100028,207.09
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100029,213.739
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100030,218.127
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100031,222.43
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100032,224.32
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100033,228.032
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100034,229.433
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100035,232.268
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100036,233.685
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100037,236.5
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100038,238.14
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100039,244.131
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100042,249.278
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100043,252.889
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100044,254.475
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100045,266.641
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100053,273.284
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100046,282.131
"en_IN_16710875_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710875_20230810.json",100047,293.153
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100001,2.954
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100002,12.994
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100003,18.614
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100004,21.449
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100075,24.091
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100005,26.01
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100076,28.055
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100077,29.338
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100006,30.395
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100009,36.402
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100078,39.354
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100010,50.306
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100079,50.736
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100011,53.735
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100012,54.288
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100013,65.298
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100080,65.844
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100014,75.147
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100081,79.612
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100082,80.111
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100083,83.003
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100084,83.977
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100016,88.173
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100017,89.033
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100085,90.258
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100086,92.156
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100018,93.758
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100088,99.531
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100089,100.126
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100019,113.833
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100020,118.851
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100021,121.399
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100022,127.238
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100023,128.52
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100024,136.84
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100025,139.455
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100090,140.718
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100026,143.09
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100142,144.738
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100072,156.934
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100027,158.362
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100028,159.925
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100029,165.179
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100030,170.477
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100031,171.602
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100032,172.829
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100093,173.367
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100094,174.399
"en_IN_16710877_20230810.json","USA-369/Batch19_d1_en_IN_new_files_08122025_44h49m/WITHOUT_PII/TRANSCRIPTION/en_IN_16710877_20230810.json",100033,176.389
